ID,Status,Name,Einzigartig,Kartenart,Kartentext-Planung,Kartentext,Flavourtext,Element,⚔️,🛡️,⭕️,Kartentyp,Kosten Aeris,Kosten Aqua,Kosten Ignis,Kosten Magica,Kosten Terra,Kosten Ungeprägt,Erstellt von,Artwork,Art Production,Glossar,Erstellungsdatum,Kritik,Letzte Änderung,Set Release,Zustimmung
263,Idee,Terra-Duellant,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Angreifer,,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),35,5,,,,,,,,,Slain,,,,"December 11, 2023 8:55 PM",,"September 27, 2024 8:35 PM",,
264,Idee,Ignis-Duellant,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Angreifer,,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),35,5,,,,,,,,,Slain,,,,"December 11, 2023 8:55 PM",,"September 27, 2024 8:35 PM",,
265,Idee,Aqua-Duellant,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Angreifer,,,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),35,5,,,,,,,,,Slain,,,,"December 11, 2023 8:55 PM",,"September 27, 2024 8:35 PM",,
266,Backup,"Johannes von der Schaufel, der Duellant (alt)",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Krieger, Eisern, Wolfswacht
Darf nur Charaktere angreifen, Muss in Angriffsposition liegen
Johannes von der Schaufel kann nicht geblockt werden und muss immer den stärksten Gegner angreifen.",,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),55,10,,,,,,,,,Slain,,,,"December 11, 2023 9:32 PM",,"July 3, 2025 3:15 PM",,
268,Idee,Fluch Mondenhains,No,Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),"Nur Spielbar, wenn du ein Charakter aus Mondenhain im Spiel hast.
Der verfluchte Charakter kann nicht Angreifen oder Blocken",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),,,1,,,,,,,,Slain,,,,"December 14, 2023 9:56 PM",,"April 25, 2024 8:57 PM",,
271,Playtest,Ignis-Fanatiker,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Als zusätzliche kosten, um mich auszuspielen, lege 1 Karte von deiner Hand unter das Deck. 
Jedes mal wenn ich angreife, ziehe eine Karte.",,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),30/30,20/20,,Krieger (https://www.notion.so/Krieger-86700da5b47d4073ae8e37cc896f9162?pvs=21),,,2,,,1,Timon,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/271.png,,,"December 16, 2023 2:46 PM",,"July 3, 2025 12:56 PM",,C. Playtest
272,Idee,Eron von Grauenfurt (Alt),Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Eisern, Kleriker
Wenn Eron von Grauenfurt ins Spiel kommt, zerstören einen Charakter, der nicht Eisern ist.",,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),15,30,,,,,,,,,Slain,,,,"December 18, 2023 8:32 PM",,"July 3, 2025 3:15 PM",,
273,TCG Arena,"Meléthin, die stürmische Gefährtin",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzgartig
Ich kann nicht alleine angreifen.
Wenn ich angreife, erhalten alle anderen Angreifer +10/+10 bis zum ende des Zuges.
Charaktere mit Stärkewert “0” dürfen angriffe deklarieren.","<self>Ich</self> kann nicht alleine <key>angreifen</key>. Wenn <self>ich</self> <key>angreife</key>, erhalten alle anderen <key>angreifenden</key> Charaktere bis <key>Zugende</key> <stats>+10/+10</stats>. <kind>Charaktere</kind> mit <key>Stärkewert</key> <stat>0</stat> dürfen <key>Angriffe</key> <key>deklarieren</key>.","“Gemeinsam entfesseln wir den Sturm, der die Verfemten verschlingen wird.”",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),30/40,30/40,,"Magier (https://www.notion.so/Magier-3a53f2f6a1ef426b8a25520ab3d354b1?pvs=21), Abenteurer (https://www.notion.so/Abenteurer-18c618e1fbc44737ad118d41cdbfa787?pvs=21)",2,,,,,2,Slain,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/12f9451a9b82-FB_IMG_1702551837162.jpg,Meléthin Meluireth Elenil (https://www.notion.so/Mel-thin-Meluireth-Elenil-1cd95bba56ba808480dfca8f8856cea5?pvs=21),,"December 18, 2023 8:35 PM",,"July 23, 2025 6:11 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),C. Playtest
274,Idee,Phillip Altdorf (Alt),Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Krieger, Eisern, Säulen des Südens
Opfere Phillip Altdorf, wenn du ein Fey, Tierwesen oder Chaosanhänger im Spiel hast. 
Kann keine Magier angreifen.
Wenn Phillip Altdorf im Spiel ist, erhält [Keroth] + 20 Angriff und Verteidigung",,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),15,25,,,,,,,,,Slain,,,,"December 18, 2023 8:38 PM",,"July 3, 2025 3:14 PM",,
275,Idee,Ecthelias,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Krieger, Schreckensklinge, Bündnispartner
Wenn Ecthelias im Spiel ist, erhalten alle anderen befreundeten Krieger +10 Angriff und Verteidigung",,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),25,25,,,,,,,,,Slain,,,,"December 18, 2023 8:45 PM",,"July 3, 2025 3:15 PM",,
276,Idee,Archiv Cherin Tehilla Yadah de Rihanner,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Kleriker, Wölfe Bjaturs
Wenn Cherin Tehilla Yadah de Rihanner im Spiel ist, erhalten alle anderen befreundeten Kleriker +10 Angriff und Verteidigung",,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),30,15,,,,,,,,,Slain,,,,"December 18, 2023 8:47 PM",,"July 3, 2025 3:15 PM",,
277,Idee,Aselhelm von der schwarzen Lilie,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Krieger, Wolfswacht
Kann keine Magier angreifen
Wenn Aselhelm von der schwarzen Lilie angreift, erhalten alle anderen Angreifer +10 Angriff",,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),35,20,,,,,,,,,Slain,,,,"December 18, 2023 8:53 PM",,"July 3, 2025 3:15 PM",,
278,Idee,Beolf von der Wolfswacht,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Krieger, Wolfswacht
Kann keine Magier angreifen.
Beolf von der Wolfswacht erhält +15 Angriff, wenn er mit einem anderem Charakter das selbe Ziel angreift",,,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),20,30,,,,,,,,,Slain,,,,"December 18, 2023 8:59 PM",,"July 3, 2025 3:14 PM",,
279,TCG Arena,"Kadienor Edox, die Zeitwächterin",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig,
Wenn ich das Feld betrete, nimm eine zufällige Ereigniskarte aus deinem Friedhof auf deine Hand.","Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, nimm ein zufälliges <kind>Ereignis</kind> aus Deinem <zone>Friedhof</zone> auf Deine <zone>Hand</zone>.","Sie vermag es, die Echos der Vergangenheit in die Gegenwart zu holen.",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),20/10,20/20,,Magier (https://www.notion.so/Magier-3a53f2f6a1ef426b8a25520ab3d354b1?pvs=21),2,,,,,1,Slain,,Kadienor Edox (https://www.notion.so/Kadienor-Edox-11d95bba56ba80469122df7b220bd66e?pvs=21),,"December 18, 2023 9:04 PM",,"July 6, 2025 6:36 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),C. Playtest
280,Idee,Tekkadahn,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Waffenmeister, Tierwesen, Mondenhain
Wenn Tekkadahn alleine angreift, erhält er +25 Angriff",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),40,20,,,,,,,,,Slain,,,,"December 18, 2023 9:06 PM",,"July 3, 2025 3:14 PM",,
281,Idee,Stärke der Gemeinschaft,No,Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),"Immer wenn ein Mitglied einer Gruppe angreift oder verteidigt, erhält es für jedes andere Mitglied der selben Gruppe, das angreift oder verteidigt, +5 Angriff und Verteidigung ",,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),,,1,,,,,,,,Slain,,,,"December 18, 2023 9:09 PM",,"April 25, 2024 8:57 PM",,
283,Idee,Sheewa Mondblut,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Tierwesen, Mondenhain
Sheewa Mondblut erhält +15 Angriff und Verteidigung, wenn du ein Narech Tuloch im Spiel hast.",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),20,20,,,,,,,,,Slain,,,,"December 18, 2023 9:13 PM",,"July 3, 2025 3:14 PM",,
284,Idee,Kardes (Alt),Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Mondenhain
Wenn Kardes in Angriffsposition liegt, erhalten alle deine Verteidiger +15 Verteidigung",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),20,20,,,,,,,,,Slain,,,,"December 18, 2023 9:17 PM",,"July 3, 2025 3:14 PM",,
285,Idee,Iriel-Elisha (Alt),Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Yoah-Tan, Tierwesen, Mondenhain
Wenn Iriel-Elisha in Angriffsposition liegt, aber nicht kämpft, bestimme einen anderen Charakter. Dieser erhält diese Runde keinen Kampfschaden",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),15,15,,,,,,,,,Slain,,,,"December 18, 2023 9:21 PM",,"July 3, 2025 3:14 PM",,
286,Idee,Ir’yenn,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Verteidiger,
Wenn Ir’yenn in Spiel kommt, zerstöre alle Archonten.
Wenn du Iriel-Elisha kontrollierst, erhält Ir’yenn +15 Angriff und Verteidigung, und kann nicht angegriffen werden",,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),5,5,,,,,,,,,Slain,,,,"December 18, 2023 9:26 PM",,"July 3, 2025 3:14 PM",,
287,Idee,Sirka Sorlissos (Alt),No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Enzigartig, Yoah-Tan, Magier, Amaroqianer
Zu Beginn deines Zuges kannst du einen anderen Charakter opfern. Wenn du dies tust, ziehe eine Karte",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),25,20,,,,,,,,,Slain,,,,"December 18, 2023 9:31 PM",,"March 17, 2025 8:35 AM",,
288,Idee,Eisernes Aeriskind,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Eisern
",,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),25,10,,,,,,,,,Slain,,,,"December 18, 2023 9:48 PM",,"April 25, 2024 8:57 PM",,
291,Idee,Eisernes Aquakind,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Eisern
",,,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),25,10,,,,,,,,,Slain,,,,"December 18, 2023 9:51 PM",,"April 25, 2024 8:57 PM",,
292,TCG Arena,Eisernes Terrakind,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Positionswechsel,<ability>Positionswechsel</ability> <desc>Ich darf stattdessen in der <phase>Hauptphase</phase> <self>meine</self> <key>Position</key> ändern.</desc>,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),20/20,15/25,,Soldat (https://www.notion.so/Soldat-16a95bba56ba80a0a97af872ec32e686?pvs=21),,,,,2,1,Slain,,,,"December 18, 2023 9:51 PM",,"July 24, 2025 9:26 PM",,C. Playtest
293,Idee,Eisernes Magicakind,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Eisern
",,,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),25,10,,,,,,,,,Slain,,,,"December 18, 2023 9:51 PM",,"April 25, 2024 8:57 PM",,
294,Idee,Eisernes Igniskind,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Eisern
",,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),25,10,,,,,,,,,Slain,,,,"December 18, 2023 9:51 PM",,"April 25, 2024 8:57 PM",,
295,Idee,Der Eiseren Eid,No,Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),"Solange du nur Eiserne Charaktere im Spiel hast, erhalten alle Charaktere +20 Angriff und Verteidigung",,,Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),,,1,,,,,,,,Slain,,,,"December 18, 2023 9:53 PM",,"April 25, 2024 8:57 PM",,
296,Idee,Backup Laytja,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig, Kleriker
Laytja erhält für jeden Naldar, den du kontrollierst, +5 Angriff und Verteidigung",,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),10,25,,,,,,,,,Slain,,,,"December 26, 2023 1:19 PM",,"July 3, 2025 3:14 PM",,
299,TCG Arena,Vertreter der Botengilde,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Nachschub,"<ability>Nachschub</ability> <desc>Wenn <self>ich</self> <key>sterbe</key>, <key>ziehe</key> 1 <key>Karte</key>.</desc>",,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),0/5,5/5,,Gefolge (https://www.notion.so/Gefolge-d8ea55c1066e4abbb15b1b371bd0f320?pvs=21),1,,,,,,Slain,,,,"February 14, 2024 9:35 PM",,"July 24, 2025 10:22 PM",,
300,TCG Arena,Vertreterin der Magiergilde,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Nachschub,"<ability>Nachschub</ability> <desc>Wenn <self>ich</self> <key>sterbe</key>, <key>ziehe</key> 1 <key>Karte</key>.</desc>",,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),0/5,5/5,,Gefolge (https://www.notion.so/Gefolge-d8ea55c1066e4abbb15b1b371bd0f320?pvs=21),,,,1,,,Slain,,,,"February 14, 2024 9:36 PM",,"July 24, 2025 10:22 PM",,C. Playtest
301,Backup,Vertreter der Alchemistengilde,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Gildenmitglied,,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),5,5,,,,,,,,,Slain,,,,"February 14, 2024 9:39 PM",,"October 27, 2024 10:46 AM",,
302,Playtest,Vertreter der Seehandelsgilde,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Nachschub,,,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),0/5,5/5,,Gefolge (https://www.notion.so/Gefolge-d8ea55c1066e4abbb15b1b371bd0f320?pvs=21),,1,,,,,Slain,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/302.png,,,"February 14, 2024 9:39 PM",,"May 17, 2025 5:23 PM",,C. Playtest
303,Backup,Vertreter der Zeitungsgilde,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Gildenmitglied,,,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),10/10,10/10,,,,,,,,,Slain,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/303.png,,,"February 14, 2024 9:41 PM",,"October 27, 2024 10:47 AM",,
305,Idee,Gildenbeschluss,No,Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),"Zu beginn deines Zuges: Wenn du mindestens vier verschiedene Gildenvertreter hast, lege ein Bannkreis auf den Gildenbeschluss. Wenn der Gildenbeschluss dann über drei oder mehr Bannkreise verfügt, hast du das Spiel gewonnen.",,,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),,,1,,,,,,,,Slain,,,,"February 14, 2024 9:43 PM",,"April 25, 2024 8:57 PM",,
306,TCG Arena,Vertreter der Kartographengilde,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Nachschub,"<ability>Nachschub</ability> <desc>Wenn <self>ich</self> <key>sterbe</key>, <key>ziehe</key> 1 <key>Karte</key>.</desc>",,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),0/5,5/5,,Gefolge (https://www.notion.so/Gefolge-d8ea55c1066e4abbb15b1b371bd0f320?pvs=21),,,,,1,,Slain,,,,"February 14, 2024 9:47 PM",,"July 24, 2025 10:22 PM",,C. Playtest
307,Playtest,Vertreter der Stadtwache,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),10/10,10/10,,Gefolge (https://www.notion.so/Gefolge-d8ea55c1066e4abbb15b1b371bd0f320?pvs=21),,,,,1,,Slain,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/307.png,,,"February 14, 2024 9:48 PM",,"May 17, 2025 5:23 PM",,C. Playtest
308,Idee,Wächter aus Istan Sylvana,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),15,15,,,,,,,,,Slain,,,,"February 14, 2024 9:55 PM",,"April 25, 2024 8:57 PM",,
309,Idee,Wächter aus Eliars Hain,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),5,20,,,,,,,,,Slain,,,,"February 14, 2024 9:59 PM",,"April 25, 2024 8:57 PM",,
310,Idee,Wächter aus Auenfeste,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),20,5,,,,,,,,,Slain,,,,"February 14, 2024 9:59 PM",,"April 25, 2024 8:57 PM",,
311,Idee,Wächter aus  Lichtensee,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),15,15,,,,,,,,,Slain,,,,"February 14, 2024 10:01 PM",,"April 25, 2024 8:57 PM",,
312,Idee,Wächter aus Edoran,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),5,20,,,,,,,,,Slain,,,,"February 14, 2024 10:01 PM",,"April 25, 2024 8:57 PM",,
313,Idee,Wächter aus Porto Jawahir,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),20,5,,,,,,,,,Slain,,,,"February 14, 2024 10:01 PM",,"April 25, 2024 8:57 PM",,
314,Idee,Wächter aus  Ignistrutz,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),20,5,,,,,,,,,Slain,,,,"February 14, 2024 10:04 PM",,"April 25, 2024 8:57 PM",,
315,Idee,Wächter aus Wolfsfeste,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),15,15,,,,,,,,,Slain,,,,"February 14, 2024 10:04 PM",,"April 25, 2024 8:57 PM",,
316,Idee,Wächter aus Alithea,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),5,20,,,,,,,,,Slain,,,,"February 14, 2024 10:04 PM",,"April 25, 2024 8:57 PM",,
317,Playtest,Wächter aus Dun Aisleang,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),25/25,15/15,,Soldat (https://www.notion.so/Soldat-16a95bba56ba80a0a97af872ec32e686?pvs=21),,,,1,,1,Slain,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/317.png,,,"February 14, 2024 10:06 PM",,"May 17, 2025 5:23 PM",,C. Playtest
318,Idee,Wächter aus Terras Wacht,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),20,5,,,,,,,,,Slain,,,,"February 14, 2024 10:06 PM",,"April 25, 2024 8:57 PM",,
319,Playtest,Wächter aus Goryo,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),15/15,25/25,,Soldat (https://www.notion.so/Soldat-16a95bba56ba80a0a97af872ec32e686?pvs=21),,,,1,,1,Slain,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/319.png,,,"February 14, 2024 10:06 PM",,"May 17, 2025 5:23 PM",,C. Playtest
320,Idee,Wächter aus Mayas Ruh,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),5,20,,,,,,,,,Slain,,,,"February 14, 2024 10:08 PM",,"April 25, 2024 8:57 PM",,
321,Idee,Wächter aus Caladh Mahair,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),15,15,,,,,,,,,Slain,,,,"February 14, 2024 10:08 PM",,"April 25, 2024 8:57 PM",,
322,Idee,Wächter aus Zwergenfestung,No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),,,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),20,5,,,,,,,,,Slain,,,,"February 14, 2024 10:08 PM",,"April 25, 2024 8:57 PM",,
323,TCG Arena,"Aurelia, die Lichtverpflichtete",No,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Bannkreis 1,"<ability>Bannkreis 1</ability> <desc><self>Ich</self> <key>betrete</key> das <zone>Feld</zone> mit 1 <key>Bannkreis</key>, der allen <key>Schaden</key> abwehrt.</desc>",,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),50/60,50/60,,Priester (https://www.notion.so/Priester-048bd95495bd4b0daf5c7b992a39f61a?pvs=21),,,,2,,5,Slain,,,,"February 14, 2024 10:14 PM",,"July 24, 2025 10:23 PM",,C. Playtest
